contrast,correlation,energy,entropy,homogeneity,output
0.539629289,0.858230317,0.095387334,7.778485492,0.804929279,0
0.546737132,0.860442811,0.090128823,7.785242334,0.801627604,0
1.026210172,0.791011298,0.056987681,7.808269954,0.715403135,0
1.033792892,0.792090973,0.056419058,7.81695219,0.713835018,0
1.044102328,0.791156772,0.056129911,7.82425541,0.711892361,0
0.575352328,0.878540252,0.073724376,7.812979624,0.783109171,0
0.570435049,0.87886808,0.074063126,7.818176782,0.783970333,0
0.578507966,0.879814804,0.073356967,7.816524421,0.782620507,0
0.291007966,0.946953138,0.106363083,7.537563684,0.866794322,0
0.988664216,0.787947317,0.058294398,7.800081693,0.714590628,0
1.130928309,0.775116454,0.052098277,7.788867495,0.697551281,0
1.133011642,0.766734187,0.052976022,7.773017989,0.698001612,0
1.113786765,0.758676545,0.059024156,7.775330993,0.710044825,0
0.65870098,0.841964622,0.075254704,7.827818572,0.768884549,0
0.659206495,0.843921243,0.074135753,7.817236112,0.767039165,0
1.277113971,0.773237963,0.049792841,7.815786101,0.698336944,0
0.784972426,0.841005003,0.061657911,7.854210322,0.73590865,0
0.782061887,0.844553031,0.060084346,7.859582868,0.735210631,0
1.338556985,0.695470827,0.055018646,7.753543255,0.684275064,0
0.243949142,0.943006557,0.13841501,7.388772924,0.888320057,0
1.35591299,0.710526681,0.053993216,7.77226305,0.690326542,0
1.354748775,0.712819689,0.053372511,7.769711587,0.68953125,0
1.421170343,0.717965434,0.05228345,7.880586564,0.693191198,0
1.42901348,0.716564309,0.051723685,7.877607634,0.690236965,0
1.257261029,0.794919571,0.050984359,7.887496129,0.726938208,0
1.259880515,0.792242434,0.051299404,7.886812462,0.726732427,0
1.309742647,0.801209196,0.046736866,7.887669769,0.719773795,0
1.486979167,0.793567769,0.040962932,7.910267195,0.695589074,0
1.330269608,0.791949975,0.051688999,7.900271214,0.713983682,0
1.129289216,0.830273326,0.050165765,7.889035969,0.723913399,0
0.220741422,0.938165903,0.138647812,7.423417555,0.895326542,0
1.018995098,0.81480882,0.058141976,7.849910699,0.730928637,0
1.016176471,0.814483427,0.058124491,7.849401231,0.730742589,0
1.038495711,0.821071792,0.057336489,7.858981449,0.730309327,0
1.423238358,0.770585081,0.045597204,7.869812341,0.695042637,0
1.638434436,0.737407665,0.041625612,7.875338348,0.675610849,0
1.645113358,0.67468618,0.045787618,7.821593255,0.657851891,0
1.558854167,0.668948096,0.05211606,7.784519407,0.66741655,0
1.23481924,0.777256607,0.053774379,7.881810068,0.722246221,0
1.479335172,0.730875026,0.045359081,7.869959523,0.681170161,0
1.002910539,0.829769283,0.059177627,7.845402998,0.75183663,0
0.172855392,0.963018476,0.133784642,7.532581227,0.918563623,0
0.819056373,0.859035634,0.059254646,7.894076495,0.748000153,0
0.851011029,0.855911124,0.057884624,7.897263946,0.74448606,0
0.848069853,0.855923347,0.058333071,7.900421131,0.745551471,0
1.29598652,0.760968273,0.048414644,7.842220487,0.687985236,0
1.248897059,0.762069811,0.049578693,7.830722041,0.691082516,0
1.256847426,0.762455624,0.049325534,7.83091784,0.69104597,0
1.217830882,0.765922882,0.05015148,7.835458547,0.693092576,0
1.201087623,0.769587642,0.050394104,7.836698358,0.694299939,0
1.23314951,0.762629963,0.049637759,7.839390484,0.689935917,0
1.221568627,0.768048583,0.04955429,7.836498584,0.691505092,0
0.664261642,0.895565284,0.067883806,7.736107552,0.783327972,0
1.225704657,0.766395354,0.049661226,7.83957252,0.691863292,0
1.219454657,0.776092382,0.048737961,7.851696861,0.69441957,0
1.016927083,0.775680823,0.05729297,7.829106919,0.703228656,0
0.992095588,0.778978427,0.057889134,7.822612166,0.707062653,0
1.00859375,0.779923177,0.056348402,7.816215787,0.704561632,0
1.01997549,0.773133171,0.056832773,7.809105731,0.701537735,0
0.65791973,0.856297015,0.074702167,7.757299665,0.770631383,0
0.667340686,0.857899704,0.072833713,7.768376523,0.769180453,0
0.641911765,0.862757786,0.074879279,7.764097702,0.77552149,0
0.621721814,0.86844479,0.074745724,7.766737166,0.777581955,0
0.343458946,0.935553164,0.115237145,7.661872675,0.883870762,0
0.536672794,0.880697154,0.082670716,7.760457684,0.800814696,0
0.475321691,0.893166266,0.0894354,7.52526311,0.81995864,0
0.438740809,0.901541396,0.089304637,7.712305703,0.826559181,0
0.323743873,0.92075984,0.1062941,7.701511775,0.857974622,0
0.307169118,0.924188581,0.110007898,7.703675939,0.864606822,0
0.420281863,0.911033751,0.08851773,7.742303116,0.830725592,0
0.420695466,0.908359082,0.090221894,7.735130665,0.831094005,0
0.421507353,0.909184284,0.089982339,7.743428424,0.831709559,0
0.852282475,0.872885096,0.062684941,7.820901963,0.784881025,0
0.833578431,0.883322225,0.067903507,7.788062465,0.804658066,0
0.290548407,0.972736109,0.094199952,7.747247444,0.884797539,0
1.189996936,0.830411588,0.051511757,7.850486576,0.744465635,0
0.7640625,0.87684837,0.069061943,7.798009765,0.794205729,0
0.790625,0.867527957,0.068439573,7.791967209,0.790350797,0
0.712147672,0.907036909,0.064767982,7.865541594,0.805319029,0
0.699831495,0.880347134,0.067711922,7.768552854,0.794590482,0
0.681066176,0.881652436,0.069350518,7.761919205,0.797875562,0
0.694715074,0.909070691,0.064158663,7.894964998,0.806994886,0
0.601623775,0.905870145,0.082280833,7.817871657,0.828766413,0
0.62544424,0.903547589,0.080260223,7.823091186,0.825554279,0
0.471660539,0.923113063,0.081217519,7.867678603,0.833426522,0
0.521001838,0.905062911,0.085263546,7.731893263,0.823500051,0
0.413434436,0.92856846,0.084662428,7.677351379,0.841036816,0
0.473973652,0.925747562,0.079501717,7.897291418,0.832317198,0
0.458517157,0.927591581,0.081900348,7.895220992,0.83567836,0
0.548529412,0.875061708,0.082606357,7.81004686,0.8003822,0
0.404074755,0.900834377,0.102327046,7.775367773,0.840263736,0
0.485799632,0.886940791,0.087049713,7.796146459,0.817382557,0
1.016176471,0.814483427,0.058124491,7.849401231,0.730742589,0
0.819056373,0.859035634,0.059254646,7.894076495,0.748000153,0
0.860968137,0.835391888,0.078333767,7.802939582,0.785681934,0
0.855974265,0.836651673,0.078168151,7.805770712,0.785332414,0
0.837990196,0.842632284,0.078856679,7.819300025,0.786674837,0
0.844577206,0.840915603,0.078872651,7.816910025,0.788577155,0
0.911887255,0.815546692,0.071812174,7.856931274,0.767549275,0
0.983884804,0.802411406,0.068315564,7.85249316,0.758030535,0
0.987117034,0.803537067,0.068471349,7.852735243,0.760455912,0
0.99296875,0.803040505,0.068555248,7.846901496,0.76087918,0
0.776547181,0.846711306,0.078322542,7.865345072,0.781846405,0
0.795894608,0.842966948,0.079182125,7.871367458,0.781767514,0
0.851011029,0.855911124,0.057884624,7.897263946,0.74448606,0
0.753890931,0.839066439,0.084897134,7.851540656,0.788159212,0
0.787193627,0.834924969,0.080592242,7.866422145,0.779824346,0
0.772686887,0.835052429,0.084646966,7.855489699,0.78615962,0
0.716498162,0.836781209,0.091936657,7.833457624,0.793529412,0
0.712101716,0.829836405,0.09481839,7.82633569,0.794493975,0
0.666559436,0.826381079,0.102071506,7.823840478,0.804199346,0
0.598085172,0.85188384,0.101726258,7.816657096,0.821291616,0
1.014583333,0.832445346,0.062592349,7.86997678,0.754705262,0
1.510508578,0.718183318,0.048398139,7.853381996,0.686699456,0
1.398514093,0.788165863,0.046284846,7.890955058,0.704669519,0
0.848069853,0.855923347,0.058333071,7.900421131,0.745551471,0
1.07388174,0.84115272,0.047281036,7.886464894,0.724427667,0
0.568627451,0.923981109,0.065367857,7.875173291,0.811255106,0
0.571829044,0.92231379,0.065948984,7.856213936,0.810594253,0
1.29598652,0.760968273,0.048414644,7.842220487,0.687985236,0
1.248897059,0.762069811,0.049578693,7.830722041,0.691082516,0
1.256847426,0.762455624,0.049325534,7.83091784,0.69104597,0
1.217830882,0.765922882,0.05015148,7.835458547,0.693092576,0
1.201087623,0.769587642,0.050394104,7.836698358,0.694299939,0
1.23314951,0.762629963,0.049637759,7.839390484,0.689935917,0
1.221568627,0.768048583,0.04955429,7.836498584,0.691505092,0
1.038495711,0.821071792,0.057336489,7.858981449,0.730309327,0
1.225704657,0.766395354,0.049661226,7.83957252,0.691863292,0
1.219454657,0.776092382,0.048737961,7.851696861,0.69441957,0
1.016927083,0.775680823,0.05729297,7.829106919,0.703228656,0
0.992095588,0.778978427,0.057889134,7.822612166,0.707062653,0
1.00859375,0.779923177,0.056348402,7.816215787,0.704561632,0
1.01997549,0.773133171,0.056832773,7.809105731,0.701537735,0
0.65791973,0.856297015,0.074702167,7.757299665,0.770631383,0
0.667340686,0.857899704,0.072833713,7.768376523,0.769180453,0
0.641911765,0.862757786,0.074879279,7.764097702,0.77552149,0
0.621721814,0.86844479,0.074745724,7.766737166,0.777581955,0
1.423238358,0.770585081,0.045597204,7.869812341,0.695042637,0
0.536672794,0.880697154,0.082670716,7.760457684,0.800814696,0
0.475321691,0.893166266,0.0894354,7.52526311,0.81995864,0
0.438740809,0.901541396,0.089304637,7.712305703,0.826559181,0
0.323743873,0.92075984,0.1062941,7.701511775,0.857974622,0
0.307169118,0.924188581,0.110007898,7.703675939,0.864606822,0
0.420281863,0.911033751,0.08851773,7.742303116,0.830725592,0
0.420695466,0.908359082,0.090221894,7.735130665,0.831094005,0
0.421507353,0.909184284,0.089982339,7.743428424,0.831709559,0
0.852282475,0.872885096,0.062684941,7.820901963,0.784881025,0
0.833578431,0.883322225,0.067903507,7.788062465,0.804658066,0
1.638434436,0.737407665,0.041625612,7.875338348,0.675610849,0
1.189996936,0.830411588,0.051511757,7.850486576,0.744465635,0
0.7640625,0.87684837,0.069061943,7.798009765,0.794205729,0
0.790625,0.867527957,0.068439573,7.791967209,0.790350797,0
0.712147672,0.907036909,0.064767982,7.865541594,0.805319029,0
0.699831495,0.880347134,0.067711922,7.768552854,0.794590482,0
0.681066176,0.881652436,0.069350518,7.761919205,0.797875562,0
0.694715074,0.909070691,0.064158663,7.894964998,0.806994886,0
0.601623775,0.905870145,0.082280833,7.817871657,0.828766413,0
0.62544424,0.903547589,0.080260223,7.823091186,0.825554279,0
0.471660539,0.923113063,0.081217519,7.867678603,0.833426522,0
1.645113358,0.67468618,0.045787618,7.821593255,0.657851891,0
0.473973652,0.925747562,0.079501717,7.897291418,0.832317198,0
0.458517157,0.927591581,0.081900348,7.895220992,0.83567836,0
0.548529412,0.875061708,0.082606357,7.81004686,0.8003822,0
0.404074755,0.900834377,0.102327046,7.775367773,0.840263736,0
0.485799632,0.886940791,0.087049713,7.796146459,0.817382557,0
1.059497549,0.75162068,0.061640191,7.852711409,0.720125868,0
0.981158088,0.763276314,0.064832614,7.856934582,0.7283678,0
0.647288603,0.790697961,0.099943112,7.665197161,0.782665441,0
0.712025123,0.804147117,0.081842127,7.746981033,0.765967116,0
0.530039828,0.932860295,0.07898588,7.921969319,0.830522876,0
1.558854167,0.668948096,0.05211606,7.784519407,0.66741655,0
0.578354779,0.923109649,0.076222069,7.900042067,0.820773846,0
1.011734069,0.909520985,0.065676122,7.652892534,0.784177426,0
0.997457108,0.862823164,0.054502819,7.859921116,0.758751714,0
1.166207108,0.843092553,0.051485168,7.865249499,0.74224396,0
1.130177696,0.85541194,0.053121877,7.903432101,0.755046138,0
0.551822917,0.910859443,0.084916005,7.769479061,0.829719669,0
0.503615196,0.908759594,0.088080622,7.747647427,0.834118158,0
0.696109069,0.908228765,0.065493306,7.890917987,0.809521475,0
0.93604473,0.859794972,0.058643957,7.80704783,0.761892616,0
0.570925245,0.897916226,0.07232275,7.71932698,0.798514859,0
1.23481924,0.777256607,0.053774379,7.881810068,0.722246221,0
0.693290441,0.876844765,0.071553367,7.741304616,0.786174829,0
1.001976103,0.839749757,0.05593534,7.79786044,0.749713797,0
1.482904412,0.810360224,0.041565448,7.862003782,0.69653117,0
1.872503064,0.798261549,0.038298775,7.92481544,0.680009009,0
1.881678922,0.79447958,0.038943447,7.920253109,0.682548728,0
1.237208946,0.839441232,0.051407172,7.849847127,0.732936581,0
1.200045956,0.843757464,0.053561565,7.830356679,0.738089475,0
0.859911152,0.860404657,0.0696009,7.754620998,0.790629778,0
0.703370098,0.865882947,0.076545688,7.701987664,0.787551573,0
1.168581495,0.830719452,0.065921787,7.724341071,0.75054217,0
1.479335172,0.730875026,0.045359081,7.869959523,0.681170161,0
1.151577819,0.833175918,0.067045439,7.721042492,0.752304542,0
0.763357843,0.818750048,0.081662055,7.590315371,0.78349024,0
0.948697917,0.827866915,0.060962939,7.688269964,0.751567679,0
0.825658701,0.825256784,0.069657289,7.790957756,0.764759498,0
0.532245711,0.914240364,0.098877381,7.78039548,0.843160999,0
0.542417279,0.90807724,0.102384435,7.768441735,0.842419577,0
0.513158701,0.912440699,0.107178362,7.677706955,0.846459099,0
0.505989583,0.91937093,0.086126819,7.790851718,0.841154259,0
0.383609069,0.936748258,0.101332607,7.782361179,0.867285029,0
0.418183211,0.93261395,0.099541826,7.791638475,0.865474877,0
1.002910539,0.829769283,0.059177627,7.845402998,0.75183663,0
0.479901961,0.882342037,0.12386951,7.674885532,0.843540645,0
0.489767157,0.882031732,0.120046734,7.698130453,0.840195823,0
0.485248162,0.881625771,0.121398803,7.692052139,0.841746834,0
0.498468137,0.881373083,0.117955764,7.700104922,0.839606056,0
0.488572304,0.884647287,0.11971879,7.701857924,0.843431373,0
0.457797181,0.888031193,0.108850268,7.69053782,0.841194598,0
0.469439338,0.887366134,0.106652359,7.699573244,0.839444444,0
0.469132966,0.890155462,0.104881237,7.708783662,0.839157731,0
0.464123775,0.89202224,0.105279574,7.710548673,0.840507047,0
0.860631127,0.839375907,0.078310552,7.817409185,0.785001532,0
0.326240809,0.956765316,0.101743784,7.674116023,0.888361928,1
0.460386029,0.931849439,0.077499195,7.878578049,0.83876251,1
0.315640319,0.94586082,0.097107254,7.655584053,0.869535846,1
0.523498775,0.929546372,0.076869329,7.775445898,0.824523226,1
1.006541054,0.852393997,0.069688938,7.763320806,0.767645746,1
0.601853554,0.91434475,0.071800158,7.903819018,0.807619631,1
0.988648897,0.875219178,0.055747092,7.884407949,0.746699711,1
0.557414216,0.898943393,0.085312038,7.620974342,0.811636795,1
0.40166973,0.940560978,0.084988402,7.797501608,0.861193576,1
0.448560049,0.907446604,0.099056846,7.536655143,0.844596609,1
0.385431985,0.923967668,0.099857235,7.596391399,0.850885672,1
0.650490196,0.862877317,0.074956691,7.620264811,0.789858303,1
0.496966912,0.925981063,0.080737852,7.893706502,0.836561223,1
0.582107843,0.890245159,0.074967932,7.681221605,0.803720639,1
0.358195466,0.954932051,0.101061548,7.687726186,0.872540339,1
0.639108456,0.924402479,0.064168043,7.915949248,0.796767551,1
0.62622549,0.926351486,0.093315674,7.761474648,0.843064455,1
0.582306985,0.931742951,0.100763361,7.578545233,0.827395396,1
0.612928922,0.931894699,0.098646848,7.608943523,0.832646876,1
0.747794118,0.916024102,0.064349008,7.884027452,0.797361221,1
0.501623775,0.905427983,0.077503568,7.645629547,0.812818883,1
0.528201593,0.897286744,0.075717856,7.640187977,0.803402778,1
0.462377451,0.87742021,0.098072539,7.418648465,0.821162429,1
0.44833027,0.910697401,0.089013633,7.603494989,0.835672488,1
1.004457721,0.885628498,0.05369364,7.902772106,0.757083042,1
0.545052083,0.937335991,0.090718443,7.75890474,0.83885165,1
0.572901348,0.895478446,0.075711566,7.705293263,0.812988409,1
0.311764706,0.959573062,0.096022899,7.829813388,0.890935968,1
0.419791667,0.952957104,0.082418308,7.874772419,0.85967116,1
0.446783088,0.92985596,0.0978632,7.76695272,0.844726563,1
0.411305147,0.920197705,0.095948741,7.653536294,0.857084355,1
0.483563113,0.927430146,0.076734738,7.816118405,0.832987132,1
0.649846814,0.897722624,0.073484335,7.733339402,0.800649254,1
0.472334559,0.926196259,0.092681936,7.736004402,0.85408752,1
0.455193015,0.94352398,0.10271537,7.790991844,0.870911349,1
0.331632966,0.958656742,0.098974873,7.770083074,0.887672079,1
0.307981005,0.964911338,0.078208411,7.954238484,0.866896701,1
0.3140625,0.961214401,0.080490083,7.934333953,0.86479039,1
0.474448529,0.881254459,0.104518888,7.57683072,0.832438215,1
0.245971201,0.939027494,0.143430777,7.501090916,0.896103196,1
0.492876838,0.928775209,0.074656239,7.872215659,0.821092729,1
0.460738358,0.927709185,0.073836311,7.904545949,0.813517667,1
0.44129902,0.940924772,0.083452713,7.909335323,0.832772672,1
0.671966912,0.916247574,0.078975716,7.917705063,0.79512244,1
0.382751225,0.934975329,0.101579915,7.771177429,0.863312143,1
0.530147059,0.904242473,0.087974749,7.827287924,0.830293862,1
0.398560049,0.923013745,0.099108823,7.627400601,0.850239992,1
0.388005515,0.937247834,0.082026736,7.749032594,0.849487847,1
0.251256127,0.943797372,0.116982891,7.674869718,0.889753625,1
0.382873775,0.931995676,0.120922884,7.792813582,0.868785999,1
0.286734069,0.962442537,0.091490862,7.937538028,0.89126634,1
0.433011642,0.92928629,0.089447923,7.866638379,0.85113511,1
0.482965686,0.90798621,0.097234378,7.834268019,0.831888531,1
0.633900123,0.908810115,0.075842727,7.828978402,0.808139042,1
0.649050245,0.916178296,0.079205816,7.854452742,0.81036152,1
0.251348039,0.948215408,0.111902894,7.795656906,0.892135672,1
0.269132966,0.93994532,0.119021766,7.783563803,0.891444802,1
0.30346201,0.936135102,0.112990546,7.851170556,0.88247983,1
0.314430147,0.947751938,0.112582367,7.724967019,0.880075061,1
0.546047794,0.917005695,0.10191369,7.720027612,0.845433772,1
0.481954657,0.885586938,0.09709354,7.790828606,0.830832057,1
0.624708946,0.848776521,0.090607856,7.796150218,0.80203125,1
0.42075674,0.843851464,0.139979174,7.658811024,0.844087776,1
0.65067402,0.766674733,0.113069981,7.660704639,0.793567453,1
0.550061275,0.903858898,0.075930016,7.827778209,0.805595384,1
0.259420956,0.944559197,0.1140919,7.802123654,0.891380208,1
0.305070466,0.922795536,0.121061331,7.754757193,0.879752859,1
0.32846201,0.92106439,0.113773583,7.759127692,0.864955576,1
0.276332721,0.932617811,0.124800474,7.757052335,0.886410846,1
0.298360907,0.935899246,0.112212048,7.790400085,0.883104575,1
0.27354473,0.942466592,0.11887377,7.78476257,0.886011795,1
0.425398284,0.921710434,0.08543428,7.868303988,0.842003676,1
0.385845588,0.930789207,0.085635397,7.864220694,0.848153595,1
0.4546875,0.912567623,0.084200271,7.837148927,0.828501838,1
0.274188113,0.936973707,0.115617404,7.808050871,0.883790594,1
0.188265931,0.929291986,0.195009438,7.523861567,0.91365962,1
0.450291054,0.900702909,0.091588055,7.889978881,0.82827691,1
0.455223652,0.936012515,0.091766116,7.896328554,0.848263378,1
0.566467525,0.87252028,0.084885505,7.901461209,0.803275378,1
0.295588235,0.966471255,0.087779612,7.974121329,0.886449908,1
0.342723652,0.964351033,0.084753647,7.978717563,0.882506383,1
0.503109681,0.943021719,0.082277181,7.898200993,0.856487329,1
0.522579657,0.93549959,0.09150395,7.878792005,0.850133564,1
0.552542892,0.932301496,0.06148217,7.94148716,0.815021191,1
0.505514706,0.942054354,0.066514236,7.933185827,0.832649648,1
0.570465686,0.936168499,0.064017133,7.940983212,0.824522351,1
0.317003676,0.914019947,0.118213422,7.595547473,0.865738613,1
0.688648897,0.878742995,0.071738997,7.802058605,0.793007047,1
0.437515319,0.860100624,0.118184854,7.524007693,0.83347018,1
0.402159926,0.89452488,0.124761791,7.63035616,0.853502604,1
0.307000613,0.953482362,0.093096532,7.766813059,0.878015217,1
0.585784314,0.911488768,0.072042193,7.809673033,0.813953482,1
0.740824142,0.8921249,0.063473923,7.88295047,0.788285991,1
0.367769608,0.929674428,0.102007812,7.764734957,0.871594924,1
0.416253064,0.919892342,0.101033468,7.703442609,0.859586652,1
0.344301471,0.925486013,0.114341246,7.69796949,0.873735703,1
0.503599877,0.939760335,0.076844166,7.871567937,0.841378932,1
0.451776961,0.939823519,0.078923112,7.83312748,0.841768025,1
0.551011029,0.916981596,0.108991911,7.829896231,0.847058824,1
0.778262868,0.864559785,0.062084923,7.835837265,0.764315403,1
0.507858456,0.867641871,0.091621832,7.680316848,0.814024459,1
0.461458333,0.932856691,0.081339575,7.904160261,0.850512919,1
0.363664216,0.940166267,0.091305688,7.856728317,0.870123315,1
0.461887255,0.908867632,0.087911798,7.698367962,0.833363205,1
0.419255515,0.91675796,0.092075452,7.693971313,0.845073019,1
0.404090074,0.895804836,0.104901359,7.577057479,0.837770118,1
0.474479167,0.889225676,0.090652322,7.64513206,0.818034875,1
0.309083946,0.943878646,0.099425646,7.563232705,0.874237388,1
0.321905637,0.944548221,0.092270869,7.674903465,0.86765625,1
0.532398897,0.902896874,0.072666954,7.827830382,0.803805658,1
0.472365196,0.908869798,0.086062852,7.766363057,0.835958691,1
0.603753064,0.884070239,0.071405649,7.791590357,0.788438011,1
0.945664828,0.855642172,0.056097052,7.864175674,0.753702002,1
0.826914828,0.874895733,0.064722549,7.851570332,0.774246214,1
0.488036152,0.941020004,0.080382127,7.870064832,0.854769236,1
0.882092525,0.911449797,0.057438202,7.944644321,0.79680654,1
0.763848039,0.915570809,0.062974995,7.915141914,0.811772766,1
0.607383578,0.901116976,0.071673344,7.803236537,0.811509395,1
0.661136642,0.892085635,0.069997369,7.784091659,0.802662523,1
0.548299632,0.921671299,0.072368375,7.844762066,0.828183211,1
0.587469363,0.915602643,0.070270081,7.850435906,0.821533139,1
0.636657475,0.877434787,0.080552279,7.834126683,0.802510212,1
0.667156863,0.911781665,0.068715799,7.851714674,0.812075309,1
0.684497549,0.885571447,0.078776199,7.798728398,0.82050329,1
0.659053309,0.889933,0.080283611,7.799722285,0.82411141,1
0.483409926,0.933524967,0.08207934,7.61441257,0.841714665,1
0.679411765,0.891917846,0.071217406,7.820964689,0.80937438,1
0.67198223,0.893913654,0.071379938,7.825660793,0.811028281,1
0.777864583,0.891229124,0.065819539,7.848031233,0.800622447,1
0.738419118,0.913499396,0.067743068,7.843084494,0.80831083,1
1.145787377,0.79902515,0.078508763,7.672723175,0.744128881,1
1.213250613,0.798698845,0.072972466,7.703313356,0.733438011,1
0.489338235,0.91809154,0.090909936,7.705344439,0.821101409,1
0.819286152,0.813362153,0.088463229,7.70724331,0.792703118,1
0.876378676,0.811722265,0.086060633,7.720763602,0.779419935,1
1.310814951,0.754118593,0.0617686,7.643906632,0.718828052,1
0.825382966,0.814352471,0.07643714,7.635452,0.77956444,1
0.97120098,0.827145551,0.069562136,7.752615563,0.768355035,1
0.912270221,0.842152506,0.06533392,7.751728133,0.767176048,1
0.488878676,0.927167203,0.07804062,7.789433084,0.834449551,1
0.406219363,0.944481385,0.080910783,7.809665217,0.857523999,1
0.575459559,0.907941584,0.08484133,7.646519694,0.829075047,1
0.626332721,0.912964809,0.068272886,7.78997932,0.798077257,1
0.458823529,0.939316651,0.081659095,7.865738829,0.851620857,1
0.526654412,0.926032613,0.072853801,7.775598445,0.815225694,1
0.561734069,0.90553319,0.081524914,7.680300735,0.822963644,1
